id,productsCount,orderPrice,buyer,buyerCity,orderStatus,shippingPrice,orderDate,orderTime,type,buyerSatisfaction
6993,3,30.97,Vaidas X.,Pabradė,pristatytas,4.99,2023-05-25,13:54,internetu,
6994,3,72.97,Laima B.,Plungė,pristatytas,2.99,2022-09-10,8:13,internetu,4.0
6995,1,49.99,Vitalijus Z.,Šilutė,pristatytas,19.99,2018-01-17,9:25,parduotuvėje,5.0
6996,3,109.97,Jolanta I.,Kėdainiai,pristatytas,2.99,2023-07-09,13:48,internetu,5.0
6997,1,14.99,Jolanta E.,Kaišiadorys,atšauktas,19.99,2021-08-03,14:15,internetu,2.0
6998,3,63.97,Aldona U.,Telšiai,pristatytas,2.99,2018-07-02,11:21,internetu,4.0
6999,1,14.99,Marius H.,Vilnius,pristatytas,19.99,2023-05-20,13:42,parduotuvėje,5.0
7000,4,113.96,Ona X.,Kretinga,patvirtintas,2.99,2015-03-10,13:12,parduotuvėje,5.0
7001,1,7.99,Jonas F.,Palanga,atšauktas,19.99,2018-02-15,13:22,internetu,2.0
7002,5,45.95,Gintaras I.,Zarasai,naujas,2.99,2018-08-21,10:53,internetu,3.0
7003,3,69.97,Jolanta L.,Šilutė,pristatytas,0.0,2023-12-08,8:8,internetu,1.0
7004,2,79.98,Gintautas L.,Visaginas,pristatytas,19.99,2020-08-10,13:54,parduotuvėje,4.0
7005,3,28.97,Aurimas K.,Kaišiadorys,pristatytas,9.99,2020-01-11,14:48,internetu,
7006,1,7.99,Laima O.,Plungė,pristatytas,2.99,2022-07-10,15:53,internetu,5.0
7007,1,7.99,Ona Y.,Marijampolė,pristatytas,2.99,2024-04-27,9:8,internetu,4.0
7008,5,43.95,Marius S.,Kupiškis,pristatytas,2.99,2024-04-28,13:13,internetu,1.0
7009,4,114.96,Aurimas B.,Plungė,pristatytas,4.99,2015-02-15,10:2,internetu,3.0
7010,4,44.96,Giedrius W.,Šilutė,pristatytas,4.99,2016-06-06,14:59,internetu,3.0
7011,4,77.96,Elžbieta E.,Kybartai,atšauktas,0.0,2017-06-17,9:37,parduotuvėje,2.0
7012,1,5.99,Ona V.,Kupiškis,pristatytas,2.99,2022-02-25,13:37,internetu,5.0
7013,1,5.99,Bronius K.,Ignalina,pristatytas,2.99,2017-03-07,10:48,parduotuvėje,4.0
7014,1,29.99,Giedrius O.,Trakai,patvirtintas,19.99,2024-03-06,14:56,internetu,3.0
7015,4,79.96,Rasa T.,Varėna,pristatytas,2.99,2016-02-09,15:9,internetu,4.0
7016,4,89.96,Marius R.,Kaišiadorys,pristatytas,2.99,2017-07-30,8:34,internetu,5.0
7017,3,67.97,Bronius Y.,Marijampolė,pristatytas,0.0,2016-08-30,9:38,internetu,
7018,5,65.95,Vilma Z.,Zarasai,pristatytas,2.99,2019-12-12,14:12,internetu,
7019,2,14.98,Marius V.,Kaišiadorys,pristatytas,2.99,2019-11-05,8:39,internetu,5.0
7020,5,94.95,Vaidas D.,Kaišiadorys,pristatytas,0.0,2019-09-07,11:43,internetu,5.0
7021,3,72.97,Bronius Y.,Varėna,išsiųstas,2.99,2016-02-13,9:28,internetu,5.0
7022,2,44.98,Rasa H.,Zarasai,pristatytas,0.0,2020-12-07,13:57,internetu,2.0
7023,2,37.98,Antanas H.,Kėdainiai,pristatytas,4.99,2019-09-09,10:3,internetu,5.0
7024,3,29.97,Aldona M.,Druskininkai,pristatytas,2.99,2015-03-25,11:12,internetu,4.0
7025,1,4.99,Jolanta F.,Šalčininkai,atšauktas,19.99,2018-06-26,13:14,internetu,1.0
7026,5,85.95,Aurimas K.,Kėdainiai,naujas,2.99,2018-03-13,15:0,parduotuvėje,5.0
7027,5,41.95,Inga U.,Varėna,pristatytas,9.99,2020-02-17,10:39,parduotuvėje,5.0
7028,4,33.96,Gintarė Y.,Trakai,pristatytas,2.99,2014-11-15,8:9,internetu,5.0
7029,2,14.98,Jurgis I.,Zarasai,pristatytas,4.99,2020-01-17,11:33,internetu,3.0
7030,3,50.97,Ona W.,Druskininkai,pristatytas,2.99,2015-10-01,13:10,internetu,5.0
7031,1,9.99,Gintautas L.,Kėdainiai,pristatytas,2.99,2018-01-27,12:41,internetu,5.0
7032,8,97.92,Vilma D.,Kaunas,naujas,9.99,2014-12-17,13:20,internetu,3.0
7033,1,9.99,Marius X.,Kaišiadorys,pristatytas,0.0,2022-09-26,12:24,internetu,1.0
7034,1,9.99,Bronius M.,Zarasai,pristatytas,2.99,2022-03-12,14:19,internetu,4.0
7035,2,57.98,Vaida F.,Plungė,pristatytas,2.99,2018-08-09,11:40,internetu,5.0
7036,3,30.97,Aurimas A.,Kelmė,pristatytas,4.99,2023-06-22,11:27,internetu,3.0
7037,5,77.95,Giedrė V.,Neringa,patvirtintas,19.99,2019-10-06,8:37,internetu,5.0
7038,3,65.97,Marius C.,Kretinga,atšauktas,2.99,2023-02-25,13:5,internetu,2.0
7039,5,62.95,Rasa Q.,Kėdainiai,pristatytas,0.0,2015-11-03,11:20,internetu,5.0
7040,5,189.95,Kazimieras M.,Zarasai,pristatytas,2.99,2017-06-10,10:31,internetu,2.0
7041,1,5.99,Aurimas R.,Plungė,pristatytas,2.99,2014-12-07,13:29,internetu,2.0
7042,4,77.96,Giedrė P.,Utena,pristatytas,9.99,2017-09-21,9:52,internetu,5.0
7043,3,30.97,Giedrė Z.,Raseiniai,patvirtintas,9.99,2016-06-28,15:34,internetu,5.0
7044,3,59.97,Antanas R.,Plungė,patvirtintas,2.99,2016-11-04,10:20,internetu,5.0
7045,3,94.97,Marius S.,Jonava,pristatytas,19.99,2022-10-29,11:17,internetu,
7046,3,89.97,Vytautas P.,Šalčininkai,pristatytas,0.0,2024-03-01,15:0,internetu,4.0
7047,1,29.99,Aurimas B.,Alytus,patvirtintas,2.99,2017-03-12,8:24,internetu,5.0
7048,3,45.97,Marius T.,Kelmė,išsiųstas,2.99,2020-04-29,13:0,internetu,3.0
7049,1,9.99,Bronius U.,Kazlų Rūda,atšauktas,19.99,2015-07-16,9:10,internetu,3.0
7050,5,100.95,Rita S.,Kybartai,išsiųstas,19.99,2023-02-14,12:12,internetu,5.0
7051,2,57.98,Jolanta D.,Mažeikiai,pristatytas,2.99,2016-11-04,11:9,internetu,5.0
7052,5,45.95,Vilma C.,Alytus,pristatytas,19.99,2016-08-09,9:7,internetu,5.0
7053,2,19.98,Rita D.,Raseiniai,pristatytas,2.99,2015-01-13,15:51,parduotuvėje,4.0
7054,1,9.99,Aurimas O.,Mažeikiai,pristatytas,19.99,2016-05-22,10:55,parduotuvėje,
7055,4,32.96,Vilma I.,Kėdainiai,pristatytas,2.99,2016-05-17,15:40,internetu,5.0
7056,3,74.97,Jonas G.,Raseiniai,pristatytas,4.99,2021-07-28,10:42,parduotuvėje,4.0
7057,4,68.96,Inga A.,Kretinga,pristatytas,2.99,2021-09-18,15:25,internetu,4.0
7058,1,9.99,Jolanta T.,Mažeikiai,pristatytas,2.99,2016-12-05,15:26,parduotuvėje,2.0
7059,4,55.96,Vilma G.,Kalvarija,patvirtintas,2.99,2023-11-19,15:26,internetu,3.0
7060,3,50.97,Ona L.,Zarasai,pristatytas,2.99,2016-11-02,15:58,internetu,4.0
7061,3,89.97,Vilma T.,Trakai,pristatytas,0.0,2021-09-08,13:36,internetu,5.0
7062,5,65.95,Aurimas X.,Šilutė,atšauktas,2.99,2024-05-10,9:38,internetu,3.0
7063,2,37.98,Viktorija Q.,Anykščiai,pristatytas,2.99,2023-12-31,15:41,parduotuvėje,4.0
7064,1,9.99,Jolanta A.,Tauragė,pristatytas,2.99,2016-10-12,8:21,internetu,3.0
7065,4,87.96,Jolanta N.,Šilutė,pristatytas,4.99,2017-12-22,14:49,internetu,2.0
7066,4,74.96,Elžbieta R.,Šilutė,atšauktas,0.0,2015-08-10,13:44,parduotuvėje,5.0
7067,1,14.99,Elžbieta H.,Prienai,pristatytas,2.99,2017-11-19,12:2,parduotuvėje,5.0
7068,3,65.97,Elžbieta C.,Prienai,naujas,4.99,2021-01-24,11:27,internetu,4.0
7069,5,67.95,Aurimas E.,Pakruojis,pristatytas,4.99,2015-07-22,14:8,parduotuvėje,4.0
7070,5,90.95,Aurimas T.,Tauragė,pristatytas,2.99,2021-03-25,9:32,internetu,5.0
7071,2,11.98,Inga I.,Ignalina,pristatytas,2.99,2023-12-15,9:43,internetu,3.0
7072,6,87.94,Gintarė I.,Klaipėda,pristatytas,9.99,2019-07-02,15:55,internetu,3.0
7073,1,4.99,Aurimas U.,Visaginas,pristatytas,9.99,2020-11-18,10:36,internetu,4.0
7074,5,87.95,Jolanta E.,Varėna,pristatytas,2.99,2022-05-20,10:20,internetu,2.0
7075,3,18.97,Aurimas U.,Radviliškis,pristatytas,2.99,2015-02-04,11:58,parduotuvėje,5.0
7076,3,29.97,Elžbieta U.,Grigiškės,išsiųstas,2.99,2018-05-03,14:55,parduotuvėje,4.0
7077,1,49.99,Aurimas A.,Marijampolė,pristatytas,19.99,2019-11-25,13:2,internetu,
7078,4,109.96,Vaida V.,Grigiškės,patvirtintas,9.99,2022-11-02,11:39,internetu,4.0
7079,4,39.96,Petras P.,Šalčininkai,pristatytas,2.99,2022-03-31,9:49,internetu,3.0
7080,2,17.98,Dalia L.,Palanga,naujas,19.99,2018-03-28,14:4,internetu,5.0
7081,4,89.96,Viktorija L.,Visaginas,atšauktas,4.99,2014-12-02,11:8,internetu,1.0
7082,5,55.95,Aidas Z.,Utena,pristatytas,2.99,2015-11-16,15:45,internetu,5.0
7083,10,226.9,Bronius D.,Kaunas,naujas,2.99,2021-12-31,10:59,internetu,1.0
7084,9,150.91,Marius F.,Šiauliai,pristatytas,19.99,2022-03-24,15:36,parduotuvėje,5.0
7085,1,5.99,Giedrė M.,Šilutė,pristatytas,2.99,2018-01-28,11:43,internetu,3.0
7086,2,22.98,Inga G.,Šilutė,pristatytas,2.99,2020-04-20,14:5,internetu,3.0
7087,2,59.98,Aurimas Z.,Kėdainiai,patvirtintas,0.0,2016-08-27,11:2,internetu,5.0
7088,1,9.99,Petras H.,Šilutė,pristatytas,4.99,2019-04-04,8:54,internetu,5.0
7089,2,24.98,Jolanta I.,Biržai,atšauktas,2.99,2018-05-04,15:52,internetu,1.0
7090,2,55.98,Jolanta P.,Druskininkai,išsiųstas,0.0,2023-01-07,8:41,parduotuvėje,3.0
7091,2,17.98,Rimantas B.,Šiauliai,atšauktas,9.99,2019-07-14,15:57,internetu,2.0
7092,9,203.91,Petras V.,Vilnius,pristatytas,4.99,2016-11-25,15:21,parduotuvėje,5.0
7093,3,54.97,Jurgis B.,Kelmė,pristatytas,2.99,2021-07-10,11:45,parduotuvėje,3.0
7094,4,100.96,Vitalijus Q.,Neringa,pristatytas,4.99,2023-09-24,10:15,parduotuvėje,3.0
7095,2,39.98,Rita L.,Šilutė,pristatytas,2.99,2016-02-28,8:8,internetu,5.0
7096,5,54.95,Jolanta K.,Alytus,pristatytas,9.99,2024-05-03,8:55,internetu,3.0
7097,4,34.96,Ona X.,Kėdainiai,atšauktas,2.99,2019-05-21,11:24,internetu,2.0
7098,5,97.95,Jonas R.,Telšiai,pristatytas,4.99,2015-01-03,8:43,parduotuvėje,4.0
7099,5,129.95,Marius B.,Utena,atšauktas,19.99,2022-02-08,15:31,parduotuvėje,3.0
7100,5,121.95,Marius S.,Šilutė,išsiųstas,4.99,2015-12-05,12:58,internetu,2.0
7101,2,39.98,Gintautas G.,Zarasai,pristatytas,19.99,2017-04-24,14:39,internetu,5.0
7102,2,54.98,Rimantas T.,Anykščiai,atšauktas,0.0,2015-09-09,10:38,internetu,2.0
7103,5,102.95,Giedrė H.,Kazlų Rūda,pristatytas,2.99,2016-05-19,13:38,internetu,4.0
7104,2,39.98,Aurimas C.,Zarasai,pristatytas,19.99,2016-09-15,15:39,parduotuvėje,3.0
7105,5,104.95,Aurimas Z.,Šalčininkai,pristatytas,4.99,2020-04-23,14:30,parduotuvėje,1.0
7106,5,107.95,Rita J.,Šilutė,pristatytas,0.0,2021-02-08,11:54,internetu,3.0
7107,3,94.97,Ona X.,Šalčininkai,pristatytas,2.99,2018-08-21,13:6,parduotuvėje,5.0
7108,2,22.98,Rasa R.,Prienai,išsiųstas,0.0,2023-07-15,9:10,internetu,2.0
7109,1,29.99,Aurimas G.,Šalčininkai,pristatytas,2.99,2016-12-13,15:52,internetu,4.0
7110,5,39.95,Vaida C.,Marijampolė,pristatytas,2.99,2020-08-27,9:3,parduotuvėje,5.0
7111,5,54.95,Rita F.,Grigiškės,patvirtintas,2.99,2022-03-04,10:53,internetu,5.0
7112,2,15.98,Rasa R.,Kaunas,pristatytas,2.99,2022-08-15,15:1,internetu,4.0
7113,4,49.96,Aurimas C.,Utena,pristatytas,2.99,2019-09-29,13:48,internetu,5.0
7114,1,9.99,Rita G.,Telšiai,pristatytas,2.99,2020-10-28,15:21,parduotuvėje,3.0
7115,5,61.95,Marius H.,Kybartai,pristatytas,19.99,2017-07-26,8:22,internetu,4.0
7116,1,5.99,Jolanta Y.,Kybartai,pristatytas,2.99,2018-12-15,15:30,parduotuvėje,1.0
7117,2,64.98,Gintarė Q.,Kelmė,pristatytas,4.99,2019-01-20,14:15,internetu,5.0
7118,4,77.96,Marius W.,Švenčionys,pristatytas,4.99,2022-10-14,9:45,internetu,4.0
7119,3,23.97,Kazimieras G.,Rokiškis,pristatytas,2.99,2018-08-22,10:9,internetu,4.0
7120,3,39.97,Elžbieta V.,Lazdijai,pristatytas,4.99,2014-11-05,10:16,internetu,5.0
7121,2,34.98,Asta X.,Kėdainiai,pristatytas,4.99,2015-07-07,15:53,internetu,3.0
7122,2,19.98,Laima S.,Grigiškės,naujas,0.0,2018-10-18,13:47,internetu,4.0
7123,1,49.99,Bronius P.,Marijampolė,pristatytas,4.99,2020-12-06,8:32,internetu,1.0
7124,1,5.99,Jolanta R.,Švenčionys,pristatytas,0.0,2016-12-23,12:5,internetu,2.0
7125,4,74.96,Petras E.,Širvintos,pristatytas,19.99,2018-12-29,8:47,parduotuvėje,5.0
7126,1,14.99,Aurimas H.,Kaišiadorys,naujas,4.99,2017-11-03,8:40,internetu,5.0
7127,2,59.98,Gintaras B.,Mažeikiai,pristatytas,9.99,2019-12-19,11:9,parduotuvėje,2.0
7128,3,29.97,Aurimas O.,Plungė,atšauktas,2.99,2021-10-16,10:53,internetu,3.0
7129,5,103.95,Kazimieras G.,Šiauliai,pristatytas,0.0,2017-11-05,13:40,parduotuvėje,
7130,1,29.99,Viktorija H.,Plungė,atšauktas,2.99,2018-04-30,11:33,internetu,1.0
7131,2,19.98,Rita K.,Utena,pristatytas,19.99,2018-02-09,11:29,parduotuvėje,4.0
7132,5,97.95,Elžbieta A.,Telšiai,pristatytas,2.99,2020-09-25,15:30,internetu,5.0
7133,5,78.95,Rimantas R.,Prienai,pristatytas,2.99,2021-03-29,11:34,internetu,5.0
7134,2,39.98,Giedrė N.,Tauragė,pristatytas,2.99,2020-07-03,9:29,parduotuvėje,2.0
7135,2,13.98,Petras C.,Kaišiadorys,atšauktas,2.99,2023-05-19,14:4,internetu,1.0
7136,3,69.97,Jolanta G.,Palanga,pristatytas,19.99,2015-02-26,15:1,parduotuvėje,5.0
7137,3,69.97,Asta V.,Joniškis,pristatytas,2.99,2019-01-31,13:43,internetu,2.0
7138,3,25.97,Vitalijus J.,Raseiniai,pristatytas,2.99,2015-02-18,10:59,parduotuvėje,4.0
7139,3,89.97,Ona L.,Anykščiai,atšauktas,2.99,2018-05-12,11:58,internetu,2.0
7140,2,39.98,Jurgis S.,Kybartai,pristatytas,0.0,2015-07-15,14:7,internetu,5.0
7141,5,89.95,Kazimieras D.,Šilutė,naujas,19.99,2023-04-02,8:11,internetu,2.0
7142,1,7.99,Inga T.,Kėdainiai,pristatytas,2.99,2024-06-03,9:11,internetu,4.0
7143,4,95.96,Aidas N.,Kaišiadorys,naujas,2.99,2021-02-11,14:12,internetu,5.0
7144,5,59.95,Dalia Y.,Zarasai,pristatytas,4.99,2016-10-28,13:59,internetu,3.0
7145,5,44.95,Gintaras B.,Elektrėnai,pristatytas,4.99,2021-12-25,9:35,internetu,3.0
7146,4,39.96,Petras L.,Kretinga,patvirtintas,2.99,2017-02-28,14:32,internetu,5.0
7147,4,52.96,Vaida U.,Zarasai,pristatytas,9.99,2022-07-27,9:52,internetu,5.0
7148,1,9.99,Jurgis B.,Elektrėnai,pristatytas,19.99,2020-02-28,14:27,internetu,2.0
7149,3,149.97,Kazimieras U.,Lazdijai,pristatytas,19.99,2023-12-14,15:43,internetu,4.0
7150,2,15.98,Gintaras V.,Šilutė,pristatytas,2.99,2016-11-10,13:51,internetu,5.0
7151,3,40.97,Antanas X.,Ukmergė,patvirtintas,2.99,2016-02-14,11:33,parduotuvėje,2.0
7152,1,7.99,Ona R.,Zarasai,pristatytas,2.99,2019-12-22,13:27,parduotuvėje,
7153,4,39.96,Rasa Y.,Vilnius,pristatytas,4.99,2016-10-21,8:32,parduotuvėje,2.0
7154,1,9.99,Laima X.,Šalčininkai,pristatytas,0.0,2015-01-26,13:38,internetu,4.0
7155,3,64.97,Bronius J.,Prienai,atšauktas,2.99,2018-03-07,11:38,internetu,1.0
7156,3,25.97,Jolanta P.,Grigiškės,išsiųstas,2.99,2023-06-10,10:57,parduotuvėje,4.0
7157,3,22.97,Antanas M.,Kėdainiai,pristatytas,2.99,2015-09-25,13:51,internetu,3.0
7158,2,64.98,Asta I.,Druskininkai,atšauktas,0.0,2024-03-29,10:14,internetu,2.0
7159,1,9.99,Jolanta Q.,Zarasai,pristatytas,2.99,2017-02-14,13:43,parduotuvėje,3.0
7160,1,5.99,Aurimas P.,Vilnius,pristatytas,2.99,2019-01-06,13:36,parduotuvėje,5.0
7161,3,27.97,Jonas D.,Kaišiadorys,pristatytas,4.99,2020-09-05,11:7,internetu,2.0
7162,4,79.96,Ona N.,Telšiai,patvirtintas,9.99,2024-01-12,14:5,internetu,5.0
7163,5,43.95,Jolanta M.,Zarasai,patvirtintas,19.99,2021-02-19,15:9,internetu,5.0
7164,5,89.95,Asta V.,Trakai,pristatytas,2.99,2019-12-01,9:8,internetu,1.0
7165,4,40.96,Rita Z.,Kaišiadorys,pristatytas,2.99,2024-02-16,9:1,internetu,5.0
7166,5,149.95,Asta J.,Kėdainiai,pristatytas,19.99,2024-05-03,12:18,internetu,2.0
7167,5,79.95,Gintarė F.,Radviliškis,pristatytas,2.99,2020-12-02,14:7,parduotuvėje,1.0
7168,1,4.99,Kazimieras G.,Zarasai,pristatytas,2.99,2017-11-10,15:33,internetu,3.0
7169,1,9.99,Giedrė P.,Visaginas,pristatytas,9.99,2015-01-20,12:17,internetu,2.0
7170,1,4.99,Petras J.,Neringa,patvirtintas,9.99,2018-11-15,15:45,internetu,5.0
7171,1,49.99,Vitalijus R.,Širvintos,atšauktas,2.99,2021-04-25,13:53,internetu,1.0
7172,3,40.97,Vaidas G.,Šiauliai,pristatytas,9.99,2024-04-21,9:18,internetu,5.0
7173,2,22.98,Giedrius D.,Vilnius,pristatytas,2.99,2017-08-05,10:25,parduotuvėje,2.0
7174,5,127.95,Aurimas T.,Širvintos,pristatytas,19.99,2016-03-30,13:26,internetu,2.0
7175,5,49.95,Aurimas V.,Zarasai,pristatytas,19.99,2021-11-16,15:21,internetu,4.0
7176,5,34.95,Ona I.,Zarasai,naujas,19.99,2015-06-22,15:51,internetu,5.0
7177,5,107.95,Marius U.,Panevėžys,naujas,9.99,2017-12-21,15:1,internetu,1.0
7178,2,19.98,Bronius L.,Zarasai,pristatytas,4.99,2015-11-10,13:20,internetu,2.0
7179,1,4.99,Jolanta T.,Kėdainiai,pristatytas,2.99,2018-08-14,13:36,parduotuvėje,5.0
7180,4,95.96,Aurimas A.,Vilnius,pristatytas,2.99,2019-08-05,9:59,internetu,3.0
7181,1,7.99,Aldona R.,Kretinga,pristatytas,0.0,2018-04-17,13:54,internetu,5.0
7182,2,35.98,Jolanta K.,Kėdainiai,atšauktas,4.99,2019-01-23,9:7,internetu,1.0
7183,3,49.97,Vilma D.,Zarasai,pristatytas,2.99,2018-08-23,11:52,internetu,3.0
7184,4,60.96,Jolanta G.,Šilutė,pristatytas,2.99,2018-07-25,14:10,internetu,3.0
7185,8,82.92,Ona W.,Klaipėda,pristatytas,9.99,2023-03-24,10:6,internetu,5.0
7186,3,65.97,Jurgis H.,Visaginas,patvirtintas,4.99,2018-04-25,12:20,parduotuvėje,3.0
7187,1,49.99,Aurimas S.,Zarasai,pristatytas,2.99,2019-08-07,9:15,internetu,2.0
7188,3,79.97,Marius P.,Kaišiadorys,pristatytas,19.99,2015-03-03,13:47,parduotuvėje,5.0
7189,5,40.95,Petras N.,Tauragė,pristatytas,9.99,2019-05-13,13:7,internetu,4.0
7190,5,68.95,Jolanta X.,Marijampolė,naujas,2.99,2019-08-17,13:31,internetu,3.0
7191,1,4.99,Gintautas L.,Pabradė,pristatytas,9.99,2015-02-08,10:41,internetu,4.0
7192,3,67.97,Jonas R.,Kaunas,atšauktas,2.99,2021-08-23,11:45,internetu,3.0
7193,2,57.98,Rasa R.,Kaišiadorys,pristatytas,0.0,2024-05-07,13:14,parduotuvėje,5.0
7194,4,30.96,Antanas N.,Šilutė,pristatytas,2.99,2016-06-16,11:30,internetu,1.0
7195,1,5.99,Giedrius F.,Kelmė,pristatytas,0.0,2021-01-24,14:20,internetu,2.0
7196,3,25.97,Jolanta M.,Telšiai,pristatytas,2.99,2016-02-06,13:38,internetu,3.0
7197,3,49.97,Antanas M.,Kupiškis,pristatytas,2.99,2016-01-19,8:46,internetu,4.0
7198,1,49.99,Marius W.,Mažeikiai,patvirtintas,0.0,2018-02-07,8:11,internetu,4.0
7199,1,49.99,Bronius Z.,Elektrėnai,pristatytas,2.99,2022-05-29,10:36,parduotuvėje,5.0
7200,2,64.98,Aurimas B.,Kėdainiai,patvirtintas,0.0,2020-08-11,15:45,internetu,4.0
7201,1,9.99,Ona W.,Prienai,patvirtintas,0.0,2015-01-23,8:4,internetu,4.0
7202,2,9.98,Aldona R.,Lazdijai,pristatytas,4.99,2023-05-08,12:25,internetu,5.0
7203,1,29.99,Gintautas H.,Marijampolė,pristatytas,2.99,2021-07-05,10:29,parduotuvėje,1.0
7204,4,77.96,Jolanta A.,Kaišiadorys,atšauktas,2.99,2017-06-29,12:6,internetu,4.0
7205,5,94.95,Inga U.,Grigiškės,naujas,19.99,2022-05-19,15:36,internetu,5.0
7206,4,32.96,Inga Q.,Varėna,pristatytas,9.99,2015-10-12,13:1,internetu,
7207,5,35.95,Rita C.,Kėdainiai,pristatytas,0.0,2018-05-10,15:43,internetu,4.0
7208,1,5.99,Gintautas I.,Kaunas,pristatytas,2.99,2018-10-19,11:29,internetu,5.0
7209,5,145.95,Ona E.,Telšiai,pristatytas,9.99,2014-10-07,15:31,internetu,3.0
7210,3,54.97,Giedrė T.,Zarasai,pristatytas,2.99,2021-03-08,15:52,parduotuvėje,5.0
7211,2,19.98,Vilma X.,Kėdainiai,pristatytas,9.99,2021-11-16,15:30,parduotuvėje,4.0
7212,1,9.99,Gintautas H.,Pakruojis,pristatytas,2.99,2014-11-29,11:2,parduotuvėje,5.0
7213,6,107.94,Aurimas B.,Vilnius,pristatytas,2.99,2021-08-13,10:50,parduotuvėje,3.0
7214,3,52.97,Giedrė D.,Kalvarija,pristatytas,2.99,2019-09-09,13:30,parduotuvėje,5.0
7215,4,79.96,Rasa Q.,Ignalina,pristatytas,2.99,2017-03-06,11:18,internetu,1.0
7216,5,62.95,Bronius C.,Šilutė,pristatytas,2.99,2020-07-20,9:41,internetu,5.0
7217,5,137.95,Jonas I.,Raseiniai,pristatytas,2.99,2023-03-13,14:45,parduotuvėje,5.0
7218,2,59.98,Inga R.,Šalčininkai,patvirtintas,19.99,2015-07-25,14:27,internetu,1.0
7219,1,49.99,Aurimas S.,Kretinga,pristatytas,0.0,2023-03-17,9:37,parduotuvėje,2.0
7220,5,49.95,Vilma Q.,Trakai,pristatytas,2.99,2018-04-09,14:45,internetu,3.0
7221,4,45.96,Jolanta Z.,Kėdainiai,pristatytas,2.99,2018-06-25,11:28,internetu,4.0
7222,1,4.99,Aurimas Y.,Zarasai,pristatytas,19.99,2020-05-11,11:16,internetu,5.0
7223,2,17.98,Gintaras N.,Biržai,pristatytas,9.99,2014-11-27,10:45,parduotuvėje,5.0
7224,5,31.95,Gintarė R.,Zarasai,pristatytas,4.99,2020-06-30,9:34,internetu,3.0
7225,3,69.97,Jonas O.,Šilutė,pristatytas,19.99,2022-10-13,12:48,internetu,5.0
7226,3,23.97,Gintaras D.,Radviliškis,naujas,2.99,2022-04-14,11:36,internetu,5.0
7227,5,57.95,Vaida O.,Ukmergė,pristatytas,9.99,2016-04-18,9:41,internetu,
7228,3,109.97,Petras G.,Alytus,atšauktas,19.99,2024-01-10,8:49,internetu,1.0
7229,1,4.99,Vytautas K.,Kėdainiai,pristatytas,0.0,2021-01-02,12:13,internetu,4.0
7230,5,50.95,Bronius C.,Elektrėnai,pristatytas,9.99,2015-09-26,10:20,internetu,4.0
7231,4,58.96,Vaidas L.,Mažeikiai,pristatytas,0.0,2019-09-26,12:26,internetu,4.0
7232,3,70.97,Gintarė F.,Plungė,pristatytas,0.0,2020-07-07,8:17,internetu,4.0
7233,4,74.96,Aurimas F.,Marijampolė,pristatytas,9.99,2021-07-23,10:6,internetu,3.0
7234,4,35.96,Dalia U.,Širvintos,pristatytas,9.99,2018-11-26,15:12,internetu,
7235,1,9.99,Ona S.,Palanga,pristatytas,4.99,2015-04-22,9:7,internetu,5.0
7236,4,25.96,Aurimas I.,Šilutė,pristatytas,4.99,2017-11-28,9:29,internetu,3.0
7237,2,12.98,Marius D.,Rokiškis,naujas,2.99,2015-05-24,11:33,internetu,5.0
7238,5,78.95,Laima W.,Ignalina,patvirtintas,0.0,2014-10-29,8:22,parduotuvėje,3.0
7239,1,9.99,Marius B.,Kaišiadorys,naujas,4.99,2020-06-19,8:41,internetu,5.0
7240,3,89.97,Antanas I.,Panevėžys,atšauktas,2.99,2015-07-07,9:17,parduotuvėje,1.0
7241,4,50.96,Jurgis L.,Kaišiadorys,pristatytas,9.99,2023-10-16,10:50,internetu,3.0
7242,3,94.97,Asta Y.,Utena,pristatytas,2.99,2022-12-27,8:49,internetu,2.0
7243,5,109.95,Aurimas U.,Tauragė,pristatytas,2.99,2021-04-01,12:48,parduotuvėje,5.0
7244,1,14.99,Asta E.,Elektrėnai,patvirtintas,4.99,2020-06-04,10:35,internetu,5.0
7245,4,115.96,Rasa G.,Šilutė,patvirtintas,4.99,2024-01-23,9:40,parduotuvėje,2.0
7246,3,24.97,Marius Z.,Lazdijai,pristatytas,2.99,2014-12-02,9:4,internetu,3.0
7247,1,7.99,Asta D.,Ignalina,atšauktas,4.99,2015-08-15,8:19,internetu,2.0
7248,4,71.96,Viktorija I.,Kaišiadorys,pristatytas,2.99,2024-01-21,9:32,internetu,4.0
7249,3,49.97,Petras J.,Šilutė,pristatytas,0.0,2020-03-17,11:55,parduotuvėje,3.0
7250,5,126.95,Antanas M.,Joniškis,pristatytas,9.99,2022-07-03,8:59,parduotuvėje,5.0
7251,5,84.95,Laima Y.,Zarasai,pristatytas,2.99,2018-07-13,12:55,internetu,4.0
7252,1,29.99,Jolanta M.,Prienai,naujas,2.99,2021-12-24,15:1,internetu,2.0
7253,2,17.98,Aidas F.,Šilutė,išsiųstas,4.99,2020-08-01,10:34,parduotuvėje,
7254,4,95.96,Viktorija A.,Alytus,pristatytas,2.99,2020-08-16,10:49,internetu,3.0
7255,1,14.99,Vaida T.,Šilutė,pristatytas,4.99,2016-02-08,10:50,internetu,5.0
7256,5,83.95,Rita M.,Kybartai,pristatytas,2.99,2019-02-16,11:8,parduotuvėje,5.0
